Time,Power
20180512_13,105.984
20180512_14,110.656
20180512_15,125.44
20180512_16,116.096
20180512_17,110.4
20180512_18,96.192
20180512_19,92.224
20180512_20,93.952
20180512_21,90.944
20180512_22,92.672
20180512_23,84.48
20180513_0,82.24
20180513_1,78.784
20180513_2,81.216
20180513_3,77.568
20180513_4,74.496
20180513_5,76.48
20180513_7,73.344
20180513_8,72.64
20180513_10,74.368
20180513_11,76.096
20180513_12,80.128
20180513_13,82.24
20180513_14,82.112
20180513_16,88.64
20180513_17,87.296
20180513_18,80.064
20180513_19,86.528
20180513_20,83.84
20180513_21,89.92
20180513_22,81.152
20180513_23,79.36
20180514_0,82.432
20180514_1,79.296
20180514_2,77.76
20180514_3,77.632
20180514_4,78.336
20180514_5,73.792
20180514_6,72.96
20180514_7,75.776
20180514_8,72.064
20180514_9,75.008
20180514_10,72.768
20180514_11,77.44
20180514_12,78.592
20180514_13,77.504
20180514_14,88
20180514_15,95.552
20180514_16,104.576
20180514_18,90.816
20180514_19,92.352
20180514_20,84.736
20180514_21,89.856
20180514_22,82.752
20180514_23,87.232
20180515_0,82.88
20180515_1,82.56
20180515_3,79.808
20180515_4,82.752
20180515_5,78.4
20180515_6,75.968
20180515_7,77.824
20180515_8,77.312
20180515_9,83.84
20180515_11,106.048
20180515_12,114.88
20180515_13,125.504
20180515_14,135.232
20180515_16,132.608
20180515_17,128.704
20180515_18,112.64
20180515_19,113.664
20180515_20,110.4
20180515_21,104.448
20180515_22,100.992
20180515_23,97.024
20180516_0,94.464
20180516_1,92.8
20180516_2,83.2
20180516_3,81.344
20180516_4,77.632
20180516_5,74.176
20180516_6,77.568
20180516_7,76.352
20180516_8,77.76
20180516_9,100.864
20180516_10,121.984
20180516_11,131.2
20180516_12,136.32
20180516_13,140.16
20180516_14,152.448
20180516_15,169.984
20180516_16,164.16
20180516_17,149.312
20180516_18,139.072
20180516_20,135.744
20180516_21,131.072
20180516_23,127.36
20180517_0,108.352
20180517_1,97.408
20180517_2,96.192
20180517_3,90.368
20180517_4,89.536
20180517_5,84.544
20180517_6,86.528
20180517_7,86.016
20180517_8,89.92
20180517_9,106.944
20180517_10,138.24
20180517_11,145.92
20180517_12,147.776
20180517_13,165.76
20180517_15,163.648
20180517_16,165.824
20180517_17,151.424
20180517_18,153.984
20180517_19,143.488
20180517_20,148.48
20180517_21,133.12
20180517_22,127.808
20180517_23,123.84
20180518_0,111.488
20180518_1,99.904
20180518_2,93.568
20180518_3,93.056
20180518_4,93.824
20180518_5,87.616
20180518_6,87.04
20180518_7,86.784
20180518_8,88.448
20180518_9,116.032
20180518_10,143.168
20180518_11,159.36
20180518_12,166.336
20180518_13,205.504
20180518_14,196.736
20180518_15,210.752
20180518_16,179.328
20180518_17,170.56
20180518_18,147.648
20180518_19,145.216
20180518_20,158.592
20180518_21,153.088
20180518_22,134.784
20180518_23,125.568
20180519_0,121.92
20180519_1,105.536
20180519_2,100.928
20180519_3,92.864
20180519_4,92.096
20180519_5,85.568
20180519_6,85.76
20180519_8,87.296
20180519_11,148.736
20180519_12,139.904
20180519_14,152.704
20180519_15,155.456
20180519_16,151.808
20180519_18,123.008
20180519_19,124.416
20180519_20,119.616
20180519_22,108.16
20180519_23,104.128
20180520_0,98.752
20180520_1,95.616
20180520_2,93.76
20180520_3,89.536
20180520_4,90.624
20180520_5,83.072
20180520_6,82.048
20180520_8,82.944
20180520_9,86.208
20180520_10,90.88
20180520_11,86.912
20180520_12,90.816
20180520_13,92.224
20180520_14,98.624
20180520_15,97.6
20180520_17,98.816
20180520_18,102.208
20180520_19,94.912
20180520_20,99.136
20180520_21,93.824
20180520_23,88
20180521_0,88.512
20180521_1,83.584
20180521_2,83.136
20180521_3,83.712
20180521_4,83.776
20180521_6,81.152
20180521_7,79.04
20180521_8,79.424
20180521_9,81.088
20180521_10,87.616
20180521_11,87.168
20180521_12,86.336
20180521_13,90.368
20180521_14,100.736
20180521_15,98.56
20180521_16,96.576
20180521_18,90.304
20180521_19,94.784
20180521_20,90.944
20180521_21,96.192
20180521_22,94.976
20180521_23,92.608
20180522_0,89.664
20180522_1,85.056
20180522_2,86.272
20180522_3,81.216
20180522_4,78.272
20180522_5,73.6
20180522_6,78.656
20180522_7,82.88
20180522_8,84.928
20180522_9,93.44
20180522_10,104.512
20180522_11,104.32
20180522_12,112
20180522_13,123.776
20180522_14,124.544
20180522_15,125.696
20180522_16,126.592
20180522_17,117.76
20180522_18,106.24
20180522_19,110.144
20180522_20,105.6
20180522_22,96.064
20180522_23,92.224
20180523_0,84.352
20180523_1,79.808
20180523_2,81.152
20180523_3,74.368
20180523_4,77.824
20180523_5,75.584
20180523_6,78.016
20180523_7,78.336
20180523_8,79.68
20180523_9,82.688
20180523_10,85.952
20180523_12,106.816
20180523_13,106.688
20180523_14,102.912
20180523_15,110.4
20180523_16,111.552
20180523_17,106.624
20180523_18,104.896
20180523_19,97.728
20180523_20,102.272
20180523_21,102.4
20180523_22,100.352
20180523_23,99.072
20180524_0,99.456
20180524_1,89.792
20180524_4,85.504
20180524_5,84.16
20180524_6,80.576
20180524_7,85.888
20180524_8,87.936
20180524_9,106.944
20180524_10,119.936
20180524_11,127.552
20180524_12,135.872
20180524_13,139.008
20180524_15,146.368
20180524_16,145.28
20180524_17,142.528
20180524_18,139.648
20180524_19,136
20180524_20,132.224
20180524_21,122.88
20180524_22,114.944
20180524_23,101.888
20180525_0,100.096
20180525_1,100.736
20180525_2,91.328
20180525_3,88
20180525_4,82.048
20180525_5,78.976
20180525_7,81.664
20180525_8,83.776
20180525_9,93.888
20180525_10,113.152
20180525_11,115.84
20180525_12,114.176
20180525_13,127.68
20180525_14,139.584
20180525_15,150.4
20180525_16,150.848
20180525_17,135.424
20180525_18,124.992
20180525_19,112.128
20180525_20,118.72
20180525_21,113.024
20180525_23,100.416
20180526_0,94.208
20180526_1,86.464
20180526_2,82.112
20180526_3,80.768
20180526_4,78.016
20180526_5,77.056
20180526_6,76.992
20180526_9,94.464
20180526_10,109.696
20180526_11,131.264
20180526_12,124.48
20180526_13,143.04
20180526_14,149.504
20180526_15,157.632
20180526_16,143.488
20180526_18,115.584
20180526_19,109.056
20180526_20,112
20180526_21,112.512
20180526_22,101.888
20180526_23,93.248
20180527_1,80.896
20180527_3,78.208
20180527_4,75.584
20180527_5,73.344
20180527_6,75.52
20180527_7,78.656
20180527_8,78.336
20180527_9,81.088
20180527_10,83.904
20180527_11,89.6
20180527_12,91.456
20180527_13,96.128
20180527_14,111.616
20180527_15,112.896
20180527_16,119.36
20180527_17,112.256
20180527_19,106.496
20180527_20,104.256
20180527_21,98.24
20180527_22,94.4
20180527_23,92.032
20180528_0,84.224
20180528_1,86.528
20180528_2,80.512
20180528_3,81.856
20180528_4,76.8
20180528_5,77.248
20180528_6,75.072
20180528_7,73.984
20180528_8,77.824
20180528_9,80.576
20180528_10,86.4
20180528_11,84.928
20180528_12,93.76
20180528_13,101.312
20180528_14,101.44
20180528_15,112
20180528_16,108.16
20180528_17,114.176
20180528_18,114.496
20180528_19,112.512
20180528_21,100.16
20180528_22,94.336
20180528_23,94.272
20180529_0,89.856
20180529_1,86.208
20180529_2,83.84
20180529_3,82.304
20180529_4,82.24
20180529_5,81.216
20180529_6,83.84
20180529_7,82.304
20180529_8,84.224
20180529_9,116.032
20180529_11,160.32
20180529_12,165.952
20180529_13,182.272
20180529_14,259.008
20180529_15,291.008
20180529_17,228.224
20180529_18,147.712
20180529_19,147.712
20180529_21,138.56
20180529_22,122.112
20180529_23,122.048
20180530_0,104.768
20180530_1,99.712
20180530_2,91.904
20180530_3,82.496
20180530_4,82.944
20180530_5,83.328
20180530_6,79.424
20180530_7,77.632
20180530_8,86.08
20180530_9,198.528
20180530_10,235.072
20180530_11,254.848
20180530_12,261.056
20180530_13,256.96
20180530_14,263.232
20180530_15,262.848
20180530_16,263.616
20180530_17,170.624
20180530_18,152.704
20180530_19,151.744
20180530_20,151.296
20180530_22,139.968
20180530_23,124.8
20180531_0,123.584
20180531_1,102.528
20180531_2,98.624
20180531_3,93.568
20180531_4,86.08
20180531_5,87.168
20180531_6,80.896
20180531_7,74.816
20180531_8,95.424
20180531_9,96.64
20180531_10,133.376
20180531_11,141.504
20180531_12,159.936
20180531_13,200.384
20180531_14,186.432
20180531_15,179.776
20180531_16,185.472
20180531_17,175.232
20180531_18,166.656
20180531_19,155.264
20180531_20,139.328
20180531_21,134.848
20180531_22,120.512
20180531_23,109.952
20180601_0,103.232
20180601_1,96.128
20180601_2,94.976
20180601_3,89.472
20180601_4,84.864
20180601_6,80.192
20180601_7,84.736
20180601_8,89.344
20180601_9,105.472
20180601_10,136.448
20180601_11,136.256
20180601_12,130.688
20180601_13,227.328
20180601_16,257.664
20180601_17,170.048
20180601_18,140.416
20180601_19,135.168
20180601_20,133.888
20180601_21,134.656
20180601_22,124.032
20180601_23,108.8
20180602_0,99.072
20180602_3,87.68
20180602_4,78.976
20180602_5,77.44
20180602_6,80.512
20180602_7,78.656
20180602_8,85.632
20180602_9,155.008
20180602_10,223.616
20180602_11,230.464
20180602_12,237.376
20180602_13,246.272
20180602_14,243.264
20180602_15,252.48
20180602_16,251.904
20180602_17,192.192
20180602_18,152.576
20180602_19,134.848
20180602_20,122.816
20180602_21,116.096
20180602_22,113.472
20180602_23,102.72
20180603_0,94.976
20180603_1,93.12
20180603_2,90.432
20180603_3,80.704
20180603_4,80
20180603_6,77.888
20180603_7,78.208
20180603_8,83.648
20180603_9,88.96
20180603_10,99.84
20180603_11,101.504
20180603_12,103.744
20180603_13,104.768
20180603_15,130.176
20180603_16,135.488
20180603_17,134.848
20180603_18,124.288
20180603_19,113.024
20180603_20,115.2
20180603_21,108.288
20180603_22,99.072
20180603_23,99.968
20180604_0,91.52
20180604_1,85.568
20180604_2,85.696
20180604_3,79.232
20180604_4,80.704
20180604_5,78.144
20180604_6,82.432
20180604_7,82.944
20180604_9,83.2
20180604_10,92.224
20180604_11,92.416
20180604_12,97.6
20180604_13,105.792
20180604_14,117.184
20180604_15,139.648
20180604_17,141.376
20180604_18,136.96
20180604_19,126.4
20180604_20,123.776
20180604_21,123.456
20180604_22,123.776
20180604_23,109.952
20180605_0,106.944
20180605_1,96.96
20180605_2,88.064
20180605_3,86.4
20180605_4,85.312
20180605_5,80.896
20180605_6,83.712
20180605_7,83.648
20180605_8,92.352
20180605_9,202.496
20180605_10,233.344
20180605_11,239.936
20180605_12,262.72
20180605_13,264.192
20180605_14,272.96
20180605_15,268.16
20180605_16,270.848
20180605_17,207.488
20180605_18,155.712
20180605_20,154.56
20180605_21,149.184
20180605_22,138.24
20180605_23,119.04
20180606_0,124.032
20180606_2,98.624
20180606_4,87.04
20180606_5,81.92
20180606_6,81.984
20180606_7,87.04
20180606_8,109.504
20180606_9,206.72
20180606_10,236.416
20180606_11,252.352
20180606_12,240.512
20180606_13,249.984
20180606_14,249.984
20180606_15,262.016
20180606_16,179.648
20180606_17,164.224
20180606_18,164.032
20180606_20,144.32
20180606_21,143.552
20180606_22,131.392
20180606_23,125.568
20180607_0,110.4
20180607_1,110.528
20180607_2,97.216
20180607_3,92.928
20180607_4,86.784
20180607_5,87.04
20180607_6,85.76
20180607_7,85.056
20180607_8,87.488
20180607_9,99.968
20180607_10,116.224
20180607_12,132.032
20180607_13,145.152
20180607_14,171.712
20180607_15,192.704
20180607_16,182.336
20180607_17,176.64
20180607_18,173.184
20180607_19,153.6
20180607_20,151.104
20180607_21,148.352
20180607_22,135.488
20180608_1,120
20180608_2,109.44
20180608_5,94.272
20180608_6,96.512
20180608_7,94.336
20180608_8,94.016
20180608_9,127.168
20180608_10,156.8
20180608_11,176.32
20180608_12,204.736
20180608_14,280.768
20180608_15,284.16
20180608_16,283.648
20180608_18,175.36
20180608_19,163.84
20180608_20,158.464
20180608_21,149.376
20180608_23,136.448
20180609_0,122.304
20180609_1,115.136
20180609_2,101.504
20180609_3,98.048
20180609_4,99.264
20180609_5,93.12
20180609_6,94.144
20180609_7,89.6
20180609_8,94.528
20180609_9,116.736
20180609_10,143.872
20180609_12,152.128
20180609_13,178.816
20180609_14,194.944
20180609_15,191.488
20180609_16,192.384
20180609_17,163.328
20180609_18,141.44
20180609_19,139.072
20180609_20,132.224
20180609_21,128.448
20180609_22,119.616
20180609_23,106.496
20180610_0,105.28
20180610_1,104
20180610_2,104
20180610_3,94.656
20180610_5,84.416
20180610_6,88.832
20180610_7,94.208
20180610_8,96.64
20180610_9,98.176
20180610_10,108.992
20180610_11,117.12
20180610_12,115.648
20180610_13,123.648
20180610_14,129.024
20180610_15,126.976
20180610_16,132.096
20180610_17,125.568
20180610_18,114.432
20180610_19,121.152
20180610_20,123.456
20180610_21,129.408
20180610_22,117.44
20180610_23,117.568
20180611_0,117.888
20180611_1,106.432
20180611_3,99.456
20180611_4,89.024
20180611_5,90.432
20180611_7,85.888
20180611_8,91.712
20180611_9,95.424
20180611_10,96.32
20180611_11,97.728
20180611_12,112.704
20180611_13,119.104
20180611_14,129.28
20180611_15,131.776
20180611_16,134.464
20180611_17,132.032
20180611_18,115.136
20180611_19,125.056
20180611_20,129.088
20180611_21,122.112
20180611_23,119.744
20180612_0,117.248
20180612_1,105.152
20180612_2,99.456
20180612_3,92.544
20180612_4,90.432
20180612_5,86.08
20180612_7,88.32
20180612_8,85.248
20180612_9,108.736
20180612_10,130.496
20180612_11,143.68
20180612_12,147.072
20180612_13,160.384
20180612_14,158.528
20180612_15,164.736
20180612_16,155.968
20180612_17,147.968
20180612_18,132.608
20180612_19,134.272
20180612_21,124.352
20180612_22,126.208
20180612_23,119.36
20180613_0,109.504
20180613_2,101.696
20180613_3,97.152
20180613_4,94.016
20180613_5,86.848
20180613_6,84.608
20180613_7,84.224
20180613_8,92.288
20180613_9,201.536
20180613_10,219.52
20180613_11,221.12
20180613_12,233.536
20180613_13,236.672
20180613_14,239.936
20180613_15,241.344
20180613_16,237.248
20180613_17,179.904
20180613_18,126.336
20180613_19,125.184
20180613_20,117.568
20180613_22,117.376
20180613_23,112
20180614_0,103.424
20180614_1,100.096
20180614_3,92.992
20180614_4,94.464
20180614_5,91.136
20180614_7,84.288
20180614_8,88.768
20180614_9,92.672
20180614_10,109.312
20180614_11,119.872
20180614_12,118.464
20180614_13,123.904
20180614_14,142.528
20180614_15,153.152
20180614_16,137.792
20180614_17,138.112
20180614_18,132.544
20180614_19,129.152
20180614_20,126.72
20180614_21,132.032
20180614_22,133.952
20180614_23,117.696
20180615_0,116.544
20180615_1,111.104
20180615_2,104.704
20180615_3,100.352
20180615_4,94.016
20180615_5,93.376
20180615_7,90.688
20180615_10,226.496
20180615_11,243.968
20180615_12,235.84
20180615_13,235.776
20180615_14,249.92
20180615_15,250.752
20180615_16,247.808
20180615_17,193.664
20180615_18,138.24
20180615_19,140.992
20180615_20,132.8
20180615_21,133.376
20180615_22,121.28
20180615_23,107.008
20180616_2,92.8
20180616_3,92.096
20180616_5,85.44
20180616_7,83.008
20180616_8,160.384
20180616_9,189.376
20180616_10,218.624
20180616_12,220.8
20180616_13,221.12
20180616_14,221.504
20180616_15,229.888
20180616_16,223.936
20180616_20,113.664
20180616_21,114.176
20180616_22,101.952
20180616_23,109.376
20180617_0,103.424
20180617_1,93.824
20180617_2,91.456
20180617_3,89.344
20180617_4,83.648
20180617_5,79.296
20180617_6,84.16
20180617_7,84.416
20180617_8,86.464
20180617_9,91.328
20180617_10,95.04
20180617_11,96.96
20180617_12,102.016
20180617_13,100.352
20180617_14,122.496
20180617_15,125.376
20180617_16,126.656
20180617_17,122.24
20180617_18,116.928
20180617_21,109.952
20180617_22,108.992
20180617_23,105.088
20180618_0,97.92
20180618_1,98.432
20180618_2,92.416
20180618_4,84.416
20180618_5,84.16
20180618_6,84.672
20180618_7,86.016
20180618_8,88.256
20180618_9,90.816
20180618_10,94.656
20180618_11,99.328
20180618_12,111.296
20180618_13,131.072
20180618_14,129.28
20180618_15,134.592
20180618_16,137.664
20180618_17,128.768
20180618_18,124.352
20180618_19,127.424
20180618_20,127.872
20180618_21,124.352
20180618_22,120.192
20180618_23,113.408
20180619_0,116.48
20180619_1,108.48
20180619_3,96.704
20180619_4,92.672
20180619_5,91.904
20180619_6,92.48
20180619_7,94.72
20180619_8,173.056
20180619_9,208.256
20180619_10,238.72
20180619_12,260.224
20180619_13,267.2
20180619_15,282.688
20180619_16,278.592
20180619_17,226.432
20180619_18,166.528
20180619_19,158.592
20180619_20,146.816
20180619_21,151.104
20180619_22,135.68
20180619_23,135.232
20180620_0,122.944
20180620_2,102.656
20180620_3,100.608
20180620_4,97.28
20180620_5,94.208
20180620_6,93.056
20180620_7,92.864
20180620_8,173.568
20180620_9,200.64
20180620_10,216.448
20180620_11,227.072
20180620_12,224.896
20180620_13,225.984
20180620_14,246.912
20180620_15,232.704
20180620_16,146.112
20180620_17,133.632
20180620_18,127.488
20180620_19,125.312
20180620_20,124.672
20180620_21,125.568
20180620_22,115.52
20180620_23,111.488
20180621_0,104.512
20180621_1,91.84
20180621_2,91.712
20180621_3,88.576
20180621_5,87.424
20180621_6,81.408
20180621_7,83.52
20180621_8,158.976
20180621_9,196.352
20180621_10,220.032
20180621_11,233.6
20180621_12,234.304
20180621_13,244.864
20180621_15,248
20180621_16,247.616
20180621_17,195.264
20180621_18,152.064
20180621_20,132.672
20180621_21,131.072
20180621_23,116.608
20180622_0,107.072
20180622_1,100.544
20180622_2,102.272
20180622_3,97.216
20180622_4,98.688
20180622_5,92.416
20180622_6,87.552
20180622_7,90.304
20180622_10,228.48
20180622_12,233.728
20180622_13,243.968
20180622_14,249.024
20180622_15,241.984
20180622_16,251.328
20180622_17,201.792
20180622_19,136.384
20180622_20,130.624
20180622_21,133.44
20180622_23,106.88
20180623_0,103.424
20180623_1,100.416
20180623_2,95.232
20180623_3,92.416
20180623_4,89.728
20180623_5,88.832
20180623_6,88.192
20180623_7,91.136
20180623_8,156.864
20180623_9,209.728
20180623_10,227.904
20180623_11,239.36
20180623_13,232.256
20180623_14,254.464
20180623_15,252.224
20180623_16,244.928
20180623_17,194.176
20180623_18,134.464
20180623_20,130.304
20180623_21,121.792
20180623_22,115.392
20180624_0,102.272
20180624_1,103.36
20180624_2,94.976
20180624_3,90.88
20180624_4,89.088
20180624_5,91.712
20180624_6,87.552
20180624_7,87.488
20180624_8,92.288
20180624_9,102.208
20180624_10,108.608
20180624_11,109.12
20180624_12,111.744
20180624_13,122.816
20180624_14,125.824
20180624_15,140.864
20180624_16,131.136
20180624_17,132.16
20180624_18,124.672
20180624_19,116.608
20180624_20,118.72
20180624_21,115.52
20180624_23,106.048
20180625_0,107.072
20180625_1,102.592
20180625_2,98.496
20180625_3,95.552
20180625_5,93.824
20180625_6,94.784
20180625_7,94.336
20180625_9,96.832
20180625_10,107.008
20180625_11,113.856
20180625_12,117.76
20180625_13,127.936
20180625_14,138.368
20180625_15,154.304
20180625_16,154.624
20180625_17,158.592
20180625_18,141.312
20180625_19,142.528
20180625_20,130.432
20180625_21,137.472
20180625_23,116.48
20180626_0,115.584
20180626_1,105.216
20180626_2,107.584
20180626_3,95.808
20180626_4,96.64
20180626_5,92.608
20180626_6,89.984
20180626_7,96.64
20180626_8,171.136
20180626_9,229.184
20180626_10,259.584
20180626_11,259.52
20180626_12,274.432
20180626_13,274.496
20180626_14,284.672
20180626_15,285.248
20180626_16,281.664
20180626_17,234.624
20180626_18,186.112
20180626_19,170.56
20180626_21,156.224
20180626_22,137.92
20180626_23,129.344
20180627_0,110.656
20180627_1,97.984
20180627_2,101.44
20180627_3,96.768
20180627_4,96.384
20180627_6,87.04
20180627_7,90.496
20180627_8,150.912
20180627_9,197.76
20180627_10,220.48
20180627_11,229.376
20180627_12,226.88
20180627_13,225.728
20180627_14,246.208
20180627_15,234.944
20180627_16,241.856
20180627_17,198.72
20180627_18,152.256
20180627_19,158.912
20180627_20,156.16
20180627_21,155.072
20180627_22,144.704
20180627_23,123.712
20180628_0,124.224
20180628_1,107.712
20180628_2,102.016
20180628_3,98.688
20180628_4,93.632
20180628_5,96.128
20180628_7,89.984
20180628_8,159.168
20180628_9,199.68
20180628_10,234.176
20180628_11,231.808
20180628_12,250.88
20180628_13,246.912
20180628_14,274.624
20180628_15,276.672
20180628_16,284.544
20180628_17,221.248
20180628_18,163.584
20180628_20,144.704
20180628_21,138.816
20180628_22,131.072
20180628_23,124.352
20180629_0,124.864
20180629_1,118.144
20180629_2,112.896
20180629_4,95.808
20180629_5,95.36
20180629_6,92.096
20180629_7,91.008
20180629_8,164.48
20180629_9,191.616
20180629_10,217.472
20180629_11,225.344
20180629_12,224.704
20180629_13,234.176
20180629_14,238.464
20180629_15,243.136
20180629_16,243.328
20180629_17,192.384
20180629_21,134.976
20180629_22,130.88
20180629_23,114.816
20180630_0,106.112
20180630_1,99.904
20180630_2,96.704
20180630_3,91.264
20180630_4,89.344
20180630_5,85.632
20180630_6,83.136
20180630_7,87.424
20180630_8,161.408
20180630_9,198.272
20180630_10,230.912
20180630_11,235.392
20180630_12,229.312
20180630_14,249.28
20180630_15,270.976
20180630_16,257.792
20180630_17,213.376
20180630_18,146.112
20180630_19,144.192
20180630_20,129.856
20180630_21,124.48
20180630_22,118.08
20180701_0,111.744
20180701_1,108.16
20180701_2,101.184
20180701_3,94.464
20180701_4,91.648
20180701_5,90.688
20180701_6,89.92
20180701_7,91.904
20180701_8,94.784
20180701_10,96.256
20180701_11,106.688
20180701_12,110.272
20180701_14,112
20180701_15,108.8
20180701_16,105.472
20180701_17,106.752
20180701_18,112.064
20180701_20,109.184
20180701_21,105.152
20180701_22,100.672
20180701_23,94.72
20180702_0,92.928
20180702_1,88.384
20180702_2,84.096
20180702_3,83.968
20180702_4,82.816
20180702_5,82.24
20180702_6,81.408
20180702_7,81.92
20180702_8,81.984
20180702_9,82.752
20180702_10,88.384
20180702_11,96.512
20180702_12,96.704
20180702_13,96.832
20180702_14,102.208
20180702_15,104.32
20180702_16,109.184
20180702_17,105.984
20180702_18,97.856
20180702_19,92.864
20180702_20,94.464
20180702_21,93.952
20180702_23,93.824
20180703_0,94.976
20180703_1,95.808
20180703_2,92.864
20180703_3,87.872
20180703_4,86.336
20180703_5,84.032
20180703_7,85.632
20180703_8,139.136
20180703_9,201.6
20180703_10,224.512
20180703_11,225.6
20180703_12,224.64
20180703_14,234.752
20180703_15,232.704
20180703_16,227.328
20180703_17,174.464
20180703_20,130.048
20180703_21,120.704
20180703_22,114.752
20180704_1,94.784
20180704_3,88.128
20180704_4,84.992
20180704_5,85.696
20180704_6,83.84
20180704_7,85.12
20180704_8,173.12
20180704_10,224.768
20180704_11,241.024
20180704_12,237.312
20180704_13,241.216
20180704_14,248.768
20180704_15,244.096
20180704_16,244.672
20180704_18,139.52
20180704_21,133.632
20180704_22,120.768
20180704_23,113.088
20180705_0,107.328
20180705_1,97.792
20180705_3,91.2
20180705_6,88.064
20180705_7,87.296
20180705_8,180.672
20180705_9,200.192
20180705_10,222.08
20180705_11,233.856
20180705_12,242.368
20180705_13,265.088
20180705_14,276.416
20180705_15,271.744
20180705_16,271.552
20180705_17,211.584
20180705_18,163.84
20180705_19,148.992
20180705_20,146.56
20180705_21,137.344
20180705_22,132.672
20180705_23,125.376
20180706_0,115.264
20180706_1,106.304
20180706_2,104.896
20180706_3,102.336
20180706_4,99.2
20180706_5,95.04
20180706_6,92.16
20180706_7,91.52
20180706_8,169.28
20180706_9,199.36
20180706_11,239.616
20180706_12,241.088
20180706_13,256.384
20180706_14,257.6
20180706_15,246.016
20180706_16,240.448
20180706_17,188.672
20180706_18,132.416
20180706_19,133.952
20180706_20,130.176
20180706_22,112.448
20180706_23,110.528
20180707_0,99.456
20180707_1,96.32
20180707_2,92.608
20180707_3,86.912
20180707_4,87.104
20180707_5,83.328
20180707_6,81.92
20180707_8,157.568
20180707_9,195.328
20180707_10,208.512
20180707_11,209.024
20180707_12,206.4
20180707_13,208.32
20180707_14,216.448
20180707_15,224.576
20180707_16,222.528
20180707_17,159.04
20180707_18,108.224
20180707_19,109.056
20180707_20,105.792
20180707_21,99.264
20180707_22,96.064
20180707_23,87.872
20180708_0,84.416
20180708_1,81.472
20180708_2,81.152
20180708_3,79.872
20180708_4,80.768
20180708_5,79.36
20180708_6,78.592
20180708_7,78.4
20180708_8,78.976
20180708_9,81.728
20180708_10,83.264
20180708_11,84.672
20180708_12,86.592
20180708_13,91.264
20180708_14,90.944
20180708_16,106.432
20180708_17,105.472
20180708_18,99.392
20180708_19,100.032
20180708_20,93.76
20180708_21,93.76
20180708_22,89.92
20180708_23,86.912
20180709_0,86.272
20180709_1,86.272
20180709_2,85.184
20180709_3,83.008
20180709_5,80.512
20180709_6,80.384
20180709_7,80.512
20180709_8,82.432
20180709_9,82.432
20180709_10,83.84
20180709_11,84.864
20180709_12,87.936
20180709_13,93.376
20180709_14,105.024
20180709_15,108.8
20180709_16,109.888
20180709_17,109.568
20180709_18,104.64
20180709_19,103.872
20180709_20,99.84
20180709_21,102.208
20180709_22,98.496
20180709_23,96.32
20180710_0,93.888
20180710_1,89.152
20180710_2,85.952
20180710_3,83.072
20180710_4,81.984
20180710_5,80.896
20180710_6,78.336
20180710_7,79.808
20180710_8,82.752
20180710_9,92.736
20180710_10,107.776
20180710_11,119.616
20180710_12,118.976
20180710_13,114.688
20180710_14,143.936
20180710_15,139.008
20180710_16,136.064
20180710_17,129.856
20180710_18,117.952
20180710_19,119.168
20180710_20,119.104
20180710_21,114.176
20180710_22,107.456
20180710_23,104
20180711_0,96.256
20180711_3,83.008
20180711_4,83.008
20180711_5,80.192
20180711_6,79.872
20180711_7,121.024
20180711_8,183.168
20180711_9,204.864
20180711_10,219.136
20180711_11,230.208
20180711_12,242.176
20180711_13,246.656
20180711_14,252.288
20180711_15,259.2
20180711_16,258.24
20180711_17,225.664
20180711_18,159.296
20180711_19,153.216
20180711_20,144.576
20180711_21,142.144
20180711_22,122.368
20180711_23,113.728
20180712_0,103.552
20180712_1,96.832
20180712_2,88.576
20180712_3,87.04
20180712_5,81.152
20180712_6,80.768
20180712_7,81.664
20180712_8,156.608
20180712_9,204.928
20180712_12,257.856
20180712_13,259.2
20180712_14,269.568
20180712_15,278.336
20180712_16,280.576
20180712_17,225.28
20180712_18,178.496
20180712_19,168.96
20180712_20,164.224
20180712_21,151.04
20180712_22,138.88
20180713_0,121.28
20180713_3,103.808
20180713_4,100.864
20180713_5,96.64
20180713_6,92.992
20180713_7,96.576
20180713_8,149.184
20180713_9,225.152
20180713_10,268.864
20180713_11,271.744
20180713_13,284.032
20180713_15,280.704
20180713_16,279.36
20180713_17,230.464
20180713_18,169.92
20180713_19,160.512
20180713_20,155.776
20180713_22,140.032
20180713_23,126.528
20180714_0,127.872
20180714_2,117.504
20180714_3,104.32
20180714_4,105.408
20180714_5,98.88
20180714_6,101.12
20180714_7,97.92
20180714_8,175.36
20180714_9,225.792
20180714_10,238.4
20180714_11,262.912
20180714_12,271.36
20180714_13,269.376
20180714_14,280.128
20180714_15,272.32
20180714_16,279.104
20180714_17,231.616
20180714_18,184.768
20180714_19,160.064
20180714_20,150.144
20180714_21,142.656
20180714_22,132.48
20180714_23,114.56
20180715_0,113.024
20180715_1,101.248
20180715_2,95.04
20180715_3,92.864
20180715_4,95.232
20180715_6,89.024
20180715_7,94.144
20180715_8,99.2
20180715_9,98.496
20180715_10,108.992
20180715_11,106.24
20180715_12,119.936
20180715_13,117.76
20180715_14,136.704
20180715_15,139.776
20180715_16,150.912
20180715_17,149.632
20180715_18,136.192
20180715_19,145.664
20180715_20,136.384
20180715_21,127.104
20180715_22,126.144
20180715_23,127.36
20180716_0,115.584
20180716_1,116.352
20180716_3,103.552
20180716_4,104.192
20180716_5,95.104
20180716_8,104.448
